rated_ofcr,rater,snr_rater,rtr_rater_box,snr_rater_box,oer_id,eval_strt_dt,eval_thru_dt
575,RTR_02_18_2,SNR_02_18,70,50,1604,2012-09-30,2013-10-01
694,RTR_02_18_2,SNR_02_18,40,70,1609,2012-09-30,2013-10-01
771,RTR_02_18_2,SNR_02_18,70,70,1607,2012-09-30,2013-10-01
773,RTR_02_18_2,SNR_02_18,60,60,1608,2012-09-30,2013-10-01
28,RTR_02_18_3,SNR_02_18,40,30,1614,2012-09-30,2013-10-01
154,RTR_02_18_3,SNR_02_18,70,70,1611,2012-09-30,2013-10-01
432,RTR_02_18_3,SNR_02_18,50,40,1613,2012-09-30,2013-10-01
587,RTR_02_18_3,SNR_02_18,40,60,1612,2012-09-30,2013-10-01
813,RTR_02_18_3,SNR_02_18,40,30,1610,2012-09-30,2013-10-01
824,RTR_02_18_3,SNR_02_18,50,50,1615,2012-09-30,2013-10-01
964,RTR_02_18_3,SNR_02_18,50,40,1616,2012-09-30,2013-10-01
142,RTR_02_18_4,SNR_02_18,50,40,1622,2012-09-30,2013-10-01
323,RTR_02_18_4,SNR_02_18,70,60,1617,2012-09-30,2013-10-01
501,RTR_02_18_4,SNR_02_18,40,30,1620,2012-09-30,2013-10-01
612,RTR_02_18_4,SNR_02_18,60,70,1619,2012-09-30,2013-10-01
791,RTR_02_18_4,SNR_02_18,40,40,1621,2012-09-30,2013-10-01
869,RTR_02_18_4,SNR_02_18,70,30,1618,2012-09-30,2013-10-01
977,RTR_02_18_4,SNR_02_18,40,60,1623,2012-09-30,2013-10-01
104,RTR_02_18_5,SNR_02_18,40,40,1630,2012-09-30,2013-10-01
551,RTR_02_18_5,SNR_02_18,70,70,1629,2012-09-30,2013-10-01
639,RTR_02_18_5,SNR_02_18,30,40,1628,2012-09-30,2013-10-01
745,RTR_02_18_5,SNR_02_18,40,40,1626,2012-09-30,2013-10-01
750,RTR_02_18_5,SNR_02_18,30,40,1624,2012-09-30,2013-10-01
770,RTR_02_18_5,SNR_02_18,60,30,1625,2012-09-30,2013-10-01
952,RTR_02_18_5,SNR_02_18,30,50,1627,2012-09-30,2013-10-01
36,RTR_02_19_1,SNR_02_19,30,60,1636,2012-09-30,2013-10-01
124,RTR_02_19_1,SNR_02_19,70,30,1632,2012-09-30,2013-10-01
193,RTR_02_19_1,SNR_02_19,30,50,1635,2012-09-30,2013-10-01
275,RTR_02_19_1,SNR_02_19,70,70,1634,2012-09-30,2013-10-01
504,RTR_02_19_1,SNR_02_19,70,50,1637,2012-09-30,2013-10-01
628,RTR_02_19_1,SNR_02_19,50,70,1631,2012-09-30,2013-10-01
904,RTR_02_19_1,SNR_02_19,30,50,1633,2012-09-30,2013-10-01
88,RTR_02_19_2,SNR_02_19,40,30,1641,2012-09-30,2013-10-01
179,RTR_02_19_2,SNR_02_19,30,30,1644,2012-09-30,2013-10-01
339,RTR_02_19_2,SNR_02_19,50,70,1639,2012-09-30,2013-10-01
579,RTR_02_19_2,SNR_02_19,30,50,1638,2012-09-30,2013-10-01
632,RTR_02_19_2,SNR_02_19,40,60,1643,2012-09-30,2013-10-01
679,RTR_02_19_2,SNR_02_19,40,30,1642,2012-09-30,2013-10-01
875,RTR_02_19_2,SNR_02_19,40,70,1640,2012-09-30,2013-10-01
217,RTR_02_19_3,SNR_02_19,70,70,1646,2012-09-30,2013-10-01
295,RTR_02_19_3,SNR_02_19,30,30,1645,2012-09-30,2013-10-01
470,RTR_02_19_3,SNR_02_19,40,40,1649,2012-09-30,2013-10-01
722,RTR_02_19_3,SNR_02_19,30,60,1647,2012-09-30,2013-10-01
780,RTR_02_19_3,SNR_02_19,60,70,1648,2012-09-30,2013-10-01
948,RTR_02_19_3,SNR_02_19,50,70,1650,2012-09-30,2013-10-01
999,RTR_02_19_3,SNR_02_19,60,50,1651,2012-09-30,2013-10-01
307,RTR_02_19_4,SNR_02_19,50,40,1657,2012-09-30,2013-10-01
310,RTR_02_19_4,SNR_02_19,40,30,1658,2012-09-30,2013-10-01
380,RTR_02_19_4,SNR_02_19,60,50,1654,2012-09-30,2013-10-01
643,RTR_02_19_4,SNR_02_19,70,40,1653,2012-09-30,2013-10-01
661,RTR_02_19_4,SNR_02_19,40,60,1652,2012-09-30,2013-10-01
788,RTR_02_19_4,SNR_02_19,60,70,1656,2012-09-30,2013-10-01
959,RTR_02_19_4,SNR_02_19,50,50,1655,2012-09-30,2013-10-01
84,RTR_02_19_5,SNR_02_19,40,60,1661,2012-09-30,2013-10-01
86,RTR_02_19_5,SNR_02_19,40,60,1662,2012-09-30,2013-10-01
129,RTR_02_19_5,SNR_02_19,50,30,1660,2012-09-30,2013-10-01
161,RTR_02_19_5,SNR_02_19,40,30,1659,2012-09-30,2013-10-01
219,RTR_02_19_5,SNR_02_19,30,40,1664,2012-09-30,2013-10-01
244,RTR_02_19_5,SNR_02_19,50,50,1665,2012-09-30,2013-10-01
349,RTR_02_19_5,SNR_02_19,70,50,1663,2012-09-30,2013-10-01
51,RTR_02_20_1,SNR_02_20,50,40,1667,2012-09-30,2013-10-01
158,RTR_02_20_1,SNR_02_20,60,30,1668,2012-09-30,2013-10-01
334,RTR_02_20_1,SNR_02_20,50,40,1671,2012-09-30,2013-10-01
850,RTR_02_20_1,SNR_02_20,40,70,1669,2012-09-30,2013-10-01
867,RTR_02_20_1,SNR_02_20,30,50,1666,2012-09-30,2013-10-01
921,RTR_02_20_1,SNR_02_20,70,40,1672,2012-09-30,2013-10-01
932,RTR_02_20_1,SNR_02_20,40,60,1670,2012-09-30,2013-10-01
47,RTR_02_20_2,SNR_02_20,40,30,1678,2012-09-30,2013-10-01
208,RTR_02_20_2,SNR_02_20,40,60,1677,2012-09-30,2013-10-01
373,RTR_02_20_2,SNR_02_20,30,30,1675,2012-09-30,2013-10-01
445,RTR_02_20_2,SNR_02_20,60,40,1676,2012-09-30,2013-10-01
744,RTR_02_20_2,SNR_02_20,30,50,1679,2012-09-30,2013-10-01
891,RTR_02_20_2,SNR_02_20,40,70,1673,2012-09-30,2013-10-01
905,RTR_02_20_2,SNR_02_20,60,60,1674,2012-09-30,2013-10-01
42,RTR_02_20_3,SNR_02_20,50,50,1684,2012-09-30,2013-10-01
46,RTR_02_20_3,SNR_02_20,70,30,1685,2012-09-30,2013-10-01
73,RTR_02_20_3,SNR_02_20,70,50,1686,2012-09-30,2013-10-01
315,RTR_02_20_3,SNR_02_20,50,40,1682,2012-09-30,2013-10-01
344,RTR_02_20_3,SNR_02_20,50,70,1683,2012-09-30,2013-10-01
441,RTR_02_20_3,SNR_02_20,30,30,1681,2012-09-30,2013-10-01
951,RTR_02_20_3,SNR_02_20,60,70,1680,2012-09-30,2013-10-01
155,RTR_02_20_4,SNR_02_20,50,40,1690,2012-09-30,2013-10-01
172,RTR_02_20_4,SNR_02_20,50,50,1688,2012-09-30,2013-10-01
492,RTR_02_20_4,SNR_02_20,40,30,1692,2012-09-30,2013-10-01
537,RTR_02_20_4,SNR_02_20,60,60,1691,2012-09-30,2013-10-01
708,RTR_02_20_4,SNR_02_20,50,30,1693,2012-09-30,2013-10-01
962,RTR_02_20_4,SNR_02_20,40,60,1689,2012-09-30,2013-10-01
978,RTR_02_20_4,SNR_02_20,50,70,1687,2012-09-30,2013-10-01
343,RTR_02_20_5,SNR_02_20,70,70,1697,2012-09-30,2013-10-01
517,RTR_02_20_5,SNR_02_20,30,40,1695,2012-09-30,2013-10-01
782,RTR_02_20_5,SNR_02_20,60,40,1696,2012-09-30,2013-10-01
792,RTR_02_20_5,SNR_02_20,30,50,1694,2012-09-30,2013-10-01
926,RTR_02_20_5,SNR_02_20,70,40,1699,2012-09-30,2013-10-01
981,RTR_02_20_5,SNR_02_20,60,30,1700,2012-09-30,2013-10-01
987,RTR_02_20_5,SNR_02_20,50,70,1698,2012-09-30,2013-10-01
60,RTR_02_21_1,SNR_02_21,50,70,1705,2012-09-30,2013-10-01
62,RTR_02_21_1,SNR_02_21,30,30,1704,2012-09-30,2013-10-01
281,RTR_02_21_1,SNR_02_21,60,50,1706,2012-09-30,2013-10-01
284,RTR_02_21_1,SNR_02_21,70,40,1703,2012-09-30,2013-10-01
346,RTR_02_21_1,SNR_02_21,40,30,1707,2012-09-30,2013-10-01
749,RTR_02_21_1,SNR_02_21,30,40,1702,2012-09-30,2013-10-01
907,RTR_02_21_1,SNR_02_21,60,50,1701,2012-09-30,2013-10-01
227,RTR_02_21_2,SNR_02_21,60,50,1712,2012-09-30,2013-10-01
438,RTR_02_21_2,SNR_02_21,60,50,1709,2012-09-30,2013-10-01
675,RTR_02_21_2,SNR_02_21,50,70,1708,2012-09-30,2013-10-01
702,RTR_02_21_2,SNR_02_21,50,50,1711,2012-09-30,2013-10-01
730,RTR_02_21_2,SNR_02_21,30,40,1714,2012-09-30,2013-10-01
797,RTR_02_21_2,SNR_02_21,70,50,1713,2012-09-30,2013-10-01
971,RTR_02_21_2,SNR_02_21,50,50,1710,2012-09-30,2013-10-01
237,RTR_02_21_3,SNR_02_21,60,50,1718,2012-09-30,2013-10-01
261,RTR_02_21_3,SNR_02_21,70,50,1721,2012-09-30,2013-10-01
293,RTR_02_21_3,SNR_02_21,50,30,1719,2012-09-30,2013-10-01
321,RTR_02_21_3,SNR_02_21,50,60,1716,2012-09-30,2013-10-01
488,RTR_02_21_3,SNR_02_21,40,60,1717,2012-09-30,2013-10-01
646,RTR_02_21_3,SNR_02_21,50,60,1720,2012-09-30,2013-10-01
923,RTR_02_21_3,SNR_02_21,50,50,1715,2012-09-30,2013-10-01
26,RTR_02_21_4,SNR_02_21,30,70,1726,2012-09-30,2013-10-01
43,RTR_02_21_4,SNR_02_21,50,40,1727,2012-09-30,2013-10-01
436,RTR_02_21_4,SNR_02_21,60,40,1723,2012-09-30,2013-10-01
454,RTR_02_21_4,SNR_02_21,30,30,1725,2012-09-30,2013-10-01
555,RTR_02_21_4,SNR_02_21,40,60,1722,2012-09-30,2013-10-01
597,RTR_02_21_4,SNR_02_21,50,40,1728,2012-09-30,2013-10-01
814,RTR_02_21_4,SNR_02_21,70,30,1724,2012-09-30,2013-10-01
23,RTR_02_21_5,SNR_02_21,40,30,1729,2012-09-30,2013-10-01
133,RTR_02_21_5,SNR_02_21,60,70,1732,2012-09-30,2013-10-01
150,RTR_02_21_5,SNR_02_21,30,30,1733,2012-09-30,2013-10-01
306,RTR_02_21_5,SNR_02_21,60,40,1731,2012-09-30,2013-10-01
363,RTR_02_21_5,SNR_02_21,60,30,1735,2012-09-30,2013-10-01
565,RTR_02_21_5,SNR_02_21,70,50,1734,2012-09-30,2013-10-01
701,RTR_02_21_5,SNR_02_21,60,30,1730,2012-09-30,2013-10-01
25,RTR_02_22_1,SNR_02_22,60,60,1738,2012-09-30,2013-10-01
127,RTR_02_22_1,SNR_02_22,70,40,1737,2012-09-30,2013-10-01
206,RTR_02_22_1,SNR_02_22,40,50,1740,2012-09-30,2013-10-01
289,RTR_02_22_1,SNR_02_22,30,40,1739,2012-09-30,2013-10-01
406,RTR_02_22_1,SNR_02_22,60,50,1741,2012-09-30,2013-10-01
519,RTR_02_22_1,SNR_02_22,40,50,1736,2012-09-30,2013-10-01
884,RTR_02_22_1,SNR_02_22,40,60,1742,2012-09-30,2013-10-01
78,RTR_02_22_2,SNR_02_22,50,40,1744,2012-09-30,2013-10-01
83,RTR_02_22_2,SNR_02_22,50,50,1743,2012-09-30,2013-10-01
102,RTR_02_22_2,SNR_02_22,70,30,1749,2012-09-30,2013-10-01
116,RTR_02_22_2,SNR_02_22,40,70,1748,2012-09-30,2013-10-01
136,RTR_02_22_2,SNR_02_22,60,40,1745,2012-09-30,2013-10-01
447,RTR_02_22_2,SNR_02_22,40,30,1746,2012-09-30,2013-10-01
577,RTR_02_22_2,SNR_02_22,50,60,1747,2012-09-30,2013-10-01
215,RTR_02_22_3,SNR_02_22,70,40,1751,2012-09-30,2013-10-01
372,RTR_02_22_3,SNR_02_22,50,40,1754,2012-09-30,2013-10-01
451,RTR_02_22_3,SNR_02_22,40,50,1752,2012-09-30,2013-10-01
549,RTR_02_22_3,SNR_02_22,40,60,1753,2012-09-30,2013-10-01
596,RTR_02_22_3,SNR_02_22,60,50,1756,2012-09-30,2013-10-01
775,RTR_02_22_3,SNR_02_22,50,70,1755,2012-09-30,2013-10-01
922,RTR_02_22_3,SNR_02_22,60,40,1750,2012-09-30,2013-10-01
192,RTR_02_22_4,SNR_02_22,50,40,1762,2012-09-30,2013-10-01
221,RTR_02_22_4,SNR_02_22,40,30,1761,2012-09-30,2013-10-01
270,RTR_02_22_4,SNR_02_22,70,60,1758,2012-09-30,2013-10-01
318,RTR_02_22_4,SNR_02_22,30,60,1760,2012-09-30,2013-10-01
678,RTR_02_22_4,SNR_02_22,50,70,1759,2012-09-30,2013-10-01
689,RTR_02_22_4,SNR_02_22,40,30,1757,2012-09-30,2013-10-01
881,RTR_02_22_4,SNR_02_22,70,40,1763,2012-09-30,2013-10-01
34,RTR_02_22_5,SNR_02_22,40,40,1769,2012-09-30,2013-10-01
515,RTR_02_22_5,SNR_02_22,60,70,1765,2012-09-30,2013-10-01
588,RTR_02_22_5,SNR_02_22,30,40,1767,2012-09-30,2013-10-01
658,RTR_02_22_5,SNR_02_22,70,50,1768,2012-09-30,2013-10-01
669,RTR_02_22_5,SNR_02_22,70,60,1764,2012-09-30,2013-10-01
736,RTR_02_22_5,SNR_02_22,50,60,1770,2012-09-30,2013-10-01
908,RTR_02_22_5,SNR_02_22,50,40,1766,2012-09-30,2013-10-01
7,RTR_02_23_1,SNR_02_23,40,60,1773,2012-09-30,2013-10-01
174,RTR_02_23_1,SNR_02_23,60,60,1772,2012-09-30,2013-10-01
511,RTR_02_23_1,SNR_02_23,30,40,1774,2012-09-30,2013-10-01
544,RTR_02_23_1,SNR_02_23,60,60,1775,2012-09-30,2013-10-01
595,RTR_02_23_1,SNR_02_23,30,50,1777,2012-09-30,2013-10-01
636,RTR_02_23_1,SNR_02_23,30,70,1776,2012-09-30,2013-10-01
982,RTR_02_23_1,SNR_02_23,40,60,1771,2012-09-30,2013-10-01
27,RTR_02_23_2,SNR_02_23,60,40,1781,2012-09-30,2013-10-01
720,RTR_02_23_2,SNR_02_23,60,40,1782,2012-09-30,2013-10-01
776,RTR_02_23_2,SNR_02_23,70,40,1783,2012-09-30,2013-10-01
777,RTR_02_23_2,SNR_02_23,60,60,1780,2012-09-30,2013-10-01
829,RTR_02_23_2,SNR_02_23,40,70,1784,2012-09-30,2013-10-01
943,RTR_02_23_2,SNR_02_23,70,50,1778,2012-09-30,2013-10-01
998,RTR_02_23_2,SNR_02_23,70,50,1779,2012-09-30,2013-10-01
2,RTR_02_23_3,SNR_02_23,40,30,1790,2012-09-30,2013-10-01
141,RTR_02_23_3,SNR_02_23,30,40,1789,2012-09-30,2013-10-01
153,RTR_02_23_3,SNR_02_23,40,40,1785,2012-09-30,2013-10-01
429,RTR_02_23_3,SNR_02_23,60,60,1791,2012-09-30,2013-10-01
534,RTR_02_23_3,SNR_02_23,30,50,1787,2012-09-30,2013-10-01
616,RTR_02_23_3,SNR_02_23,40,40,1788,2012-09-30,2013-10-01
724,RTR_02_23_3,SNR_02_23,60,30,1786,2012-09-30,2013-10-01
121,RTR_02_23_4,SNR_02_23,40,40,1797,2012-09-30,2013-10-01
188,RTR_02_23_4,SNR_02_23,70,70,1796,2012-09-30,2013-10-01
396,RTR_02_23_4,SNR_02_23,70,50,1793,2012-09-30,2013-10-01
729,RTR_02_23_4,SNR_02_23,30,40,1798,2012-09-30,2013-10-01
815,RTR_02_23_4,SNR_02_23,40,70,1795,2012-09-30,2013-10-01
893,RTR_02_23_4,SNR_02_23,50,50,1794,2012-09-30,2013-10-01
900,RTR_02_23_4,SNR_02_23,30,40,1792,2012-09-30,2013-10-01
265,RTR_02_23_5,SNR_02_23,50,40,1805,2012-09-30,2013-10-01
371,RTR_02_23_5,SNR_02_23,30,30,1801,2012-09-30,2013-10-01
448,RTR_02_23_5,SNR_02_23,30,70,1800,2012-09-30,2013-10-01
463,RTR_02_23_5,SNR_02_23,40,50,1803,2012-09-30,2013-10-01
583,RTR_02_23_5,SNR_02_23,70,60,1802,2012-09-30,2013-10-01
789,RTR_02_23_5,SNR_02_23,40,30,1804,2012-09-30,2013-10-01
910,RTR_02_23_5,SNR_02_23,40,60,1799,2012-09-30,2013-10-01
53,RTR_02_24_1,SNR_02_24,30,30,1808,2012-09-30,2013-10-01
213,RTR_02_24_1,SNR_02_24,50,40,1811,2012-09-30,2013-10-01
280,RTR_02_24_1,SNR_02_24,50,60,1809,2012-09-30,2013-10-01
370,RTR_02_24_1,SNR_02_24,50,40,1812,2012-09-30,2013-10-01
421,RTR_02_24_1,SNR_02_24,60,40,1806,2012-09-30,2013-10-01
424,RTR_02_24_1,SNR_02_24,60,60,1807,2012-09-30,2013-10-01
965,RTR_02_24_1,SNR_02_24,60,60,1810,2012-09-30,2013-10-01
240,RTR_02_24_2,SNR_02_24,50,70,1816,2012-09-30,2013-10-01
414,RTR_02_24_2,SNR_02_24,50,60,1815,2012-09-30,2013-10-01
450,RTR_02_24_2,SNR_02_24,60,60,1818,2012-09-30,2013-10-01
464,RTR_02_24_2,SNR_02_24,70,70,1817,2012-09-30,2013-10-01
530,RTR_02_24_2,SNR_02_24,60,30,1813,2012-09-30,2013-10-01
532,RTR_02_24_2,SNR_02_24,40,50,1814,2012-09-30,2013-10-01
947,RTR_02_24_2,SNR_02_24,60,50,1819,2012-09-30,2013-10-01
4,RTR_02_24_3,SNR_02_24,50,60,1823,2012-09-30,2013-10-01
325,RTR_02_24_3,SNR_02_24,60,40,1826,2012-09-30,2013-10-01
433,RTR_02_24_3,SNR_02_24,40,50,1820,2012-09-30,2013-10-01
509,RTR_02_24_3,SNR_02_24,30,70,1824,2012-09-30,2013-10-01
649,RTR_02_24_3,SNR_02_24,30,70,1825,2012-09-30,2013-10-01
842,RTR_02_24_3,SNR_02_24,70,30,1822,2012-09-30,2013-10-01
852,RTR_02_24_3,SNR_02_24,30,30,1821,2012-09-30,2013-10-01
254,RTR_02_24_4,SNR_02_24,70,40,1829,2012-09-30,2013-10-01
487,RTR_02_24_4,SNR_02_24,40,40,1828,2012-09-30,2013-10-01
512,RTR_02_24_4,SNR_02_24,70,40,1831,2012-09-30,2013-10-01
667,RTR_02_24_4,SNR_02_24,30,40,1827,2012-09-30,2013-10-01
700,RTR_02_24_4,SNR_02_24,50,50,1832,2012-09-30,2013-10-01
836,RTR_02_24_4,SNR_02_24,30,70,1833,2012-09-30,2013-10-01
874,RTR_02_24_4,SNR_02_24,70,30,1830,2012-09-30,2013-10-01
120,RTR_02_24_5,SNR_02_24,30,30,1836,2012-09-30,2013-10-01
194,RTR_02_24_5,SNR_02_24,40,40,1840,2012-09-30,2013-10-01
282,RTR_02_24_5,SNR_02_24,30,40,1837,2012-09-30,2013-10-01
415,RTR_02_24_5,SNR_02_24,40,50,1834,2012-09-30,2013-10-01
527,RTR_02_24_5,SNR_02_24,50,60,1835,2012-09-30,2013-10-01
889,RTR_02_24_5,SNR_02_24,50,60,1839,2012-09-30,2013-10-01
890,RTR_02_24_5,SNR_02_24,30,70,1838,2012-09-30,2013-10-01
56,RTR_02_25_1,SNR_02_25,60,30,1846,2012-09-30,2013-10-01
259,RTR_02_25_1,SNR_02_25,40,50,1844,2012-09-30,2013-10-01
266,RTR_02_25_1,SNR_02_25,50,70,1843,2012-09-30,2013-10-01
312,RTR_02_25_1,SNR_02_25,50,50,1847,2012-09-30,2013-10-01
830,RTR_02_25_1,SNR_02_25,30,40,1845,2012-09-30,2013-10-01
885,RTR_02_25_1,SNR_02_25,40,50,1842,2012-09-30,2013-10-01
941,RTR_02_25_1,SNR_02_25,50,40,1841,2012-09-30,2013-10-01
5,RTR_02_25_2,SNR_02_25,40,70,1853,2012-09-30,2013-10-01
16,RTR_02_25_2,SNR_02_25,50,70,1850,2012-09-30,2013-10-01
115,RTR_02_25_2,SNR_02_25,50,60,1854,2012-09-30,2013-10-01
258,RTR_02_25_2,SNR_02_25,30,70,1848,2012-09-30,2013-10-01
263,RTR_02_25_2,SNR_02_25,40,50,1851,2012-09-30,2013-10-01
524,RTR_02_25_2,SNR_02_25,50,60,1849,2012-09-30,2013-10-01
743,RTR_02_25_2,SNR_02_25,60,40,1852,2012-09-30,2013-10-01
61,RTR_02_25_3,SNR_02_25,40,50,1860,2012-09-30,2013-10-01
191,RTR_02_25_3,SNR_02_25,70,50,1856,2012-09-30,2013-10-01
351,RTR_02_25_3,SNR_02_25,70,30,1861,2012-09-30,2013-10-01
627,RTR_02_25_3,SNR_02_25,40,30,1857,2012-09-30,2013-10-01
715,RTR_02_25_3,SNR_02_25,60,70,1855,2012-09-30,2013-10-01
853,RTR_02_25_3,SNR_02_25,50,30,1859,2012-09-30,2013-10-01
911,RTR_02_25_3,SNR_02_25,60,70,1858,2012-09-30,2013-10-01
69,RTR_02_25_4,SNR_02_25,70,30,1863,2012-09-30,2013-10-01
484,RTR_02_25_4,SNR_02_25,60,60,1862,2012-09-30,2013-10-01
536,RTR_02_25_4,SNR_02_25,50,60,1866,2012-09-30,2013-10-01
600,RTR_02_25_4,SNR_02_25,40,50,1867,2012-09-30,2013-10-01
665,RTR_02_25_4,SNR_02_25,60,30,1865,2012-09-30,2013-10-01
882,RTR_02_25_4,SNR_02_25,70,60,1864,2012-09-30,2013-10-01
955,RTR_02_25_4,SNR_02_25,50,50,1868,2012-09-30,2013-10-01
67,RTR_02_25_5,SNR_02_25,50,30,1874,2012-09-30,2013-10-01
328,RTR_02_25_5,SNR_02_25,40,70,1870,2012-09-30,2013-10-01
614,RTR_02_25_5,SNR_02_25,30,40,1872,2012-09-30,2013-10-01
630,RTR_02_25_5,SNR_02_25,70,40,1871,2012-09-30,2013-10-01
654,RTR_02_25_5,SNR_02_25,30,50,1869,2012-09-30,2013-10-01
816,RTR_02_25_5,SNR_02_25,50,70,1873,2012-09-30,2013-10-01
957,RTR_02_25_5,SNR_02_25,30,40,1875,2012-09-30,2013-10-01
139,RTR_02_26_1,SNR_02_26,40,60,1881,2012-09-30,2013-10-01
385,RTR_02_26_1,SNR_02_26,70,60,1876,2012-09-30,2013-10-01
394,RTR_02_26_1,SNR_02_26,50,40,1877,2012-09-30,2013-10-01
426,RTR_02_26_1,SNR_02_26,70,40,1878,2012-09-30,2013-10-01
498,RTR_02_26_1,SNR_02_26,70,70,1879,2012-09-30,2013-10-01
542,RTR_02_26_1,SNR_02_26,50,70,1880,2012-09-30,2013-10-01
674,RTR_02_26_1,SNR_02_26,30,50,1882,2012-09-30,2013-10-01
3,RTR_02_26_2,SNR_02_26,70,30,1887,2012-09-30,2013-10-01
271,RTR_02_26_2,SNR_02_26,50,60,1888,2012-09-30,2013-10-01
422,RTR_02_26_2,SNR_02_26,50,50,1885,2012-09-30,2013-10-01
473,RTR_02_26_2,SNR_02_26,60,40,1889,2012-09-30,2013-10-01
507,RTR_02_26_2,SNR_02_26,30,40,1884,2012-09-30,2013-10-01
623,RTR_02_26_2,SNR_02_26,40,70,1886,2012-09-30,2013-10-01
810,RTR_02_26_2,SNR_02_26,40,30,1883,2012-09-30,2013-10-01
55,RTR_02_26_3,SNR_02_26,60,30,1890,2012-09-30,2013-10-01
250,RTR_02_26_3,SNR_02_26,30,50,1895,2012-09-30,2013-10-01
431,RTR_02_26_3,SNR_02_26,30,30,1894,2012-09-30,2013-10-01
581,RTR_02_26_3,SNR_02_26,60,70,1892,2012-09-30,2013-10-01
703,RTR_02_26_3,SNR_02_26,40,60,1891,2012-09-30,2013-10-01
901,RTR_02_26_3,SNR_02_26,30,30,1893,2012-09-30,2013-10-01
949,RTR_02_26_3,SNR_02_26,50,60,1896,2012-09-30,2013-10-01
15,RTR_02_26_4,SNR_02_26,60,30,1898,2012-09-30,2013-10-01
35,RTR_02_26_4,SNR_02_26,50,60,1901,2012-09-30,2013-10-01
225,RTR_02_26_4,SNR_02_26,60,70,1903,2012-09-30,2013-10-01
439,RTR_02_26_4,SNR_02_26,40,30,1897,2012-09-30,2013-10-01
480,RTR_02_26_4,SNR_02_26,50,70,1900,2012-09-30,2013-10-01
543,RTR_02_26_4,SNR_02_26,60,30,1902,2012-09-30,2013-10-01
975,RTR_02_26_4,SNR_02_26,70,30,1899,2012-09-30,2013-10-01
65,RTR_02_26_5,SNR_02_26,50,30,1908,2012-09-30,2013-10-01
101,RTR_02_26_5,SNR_02_26,50,40,1906,2012-09-30,2013-10-01
231,RTR_02_26_5,SNR_02_26,70,30,1910,2012-09-30,2013-10-01
274,RTR_02_26_5,SNR_02_26,70,50,1904,2012-09-30,2013-10-01
535,RTR_02_26_5,SNR_02_26,30,30,1909,2012-09-30,2013-10-01
642,RTR_02_26_5,SNR_02_26,40,60,1905,2012-09-30,2013-10-01
930,RTR_02_26_5,SNR_02_26,30,30,1907,2012-09-30,2013-10-01
79,RTR_02_27_1,SNR_02_27,70,50,1913,2012-09-30,2013-10-01
132,RTR_02_27_1,SNR_02_27,30,30,1916,2012-09-30,2013-10-01
134,RTR_02_27_1,SNR_02_27,50,40,1914,2012-09-30,2013-10-01
204,RTR_02_27_1,SNR_02_27,40,70,1912,2012-09-30,2013-10-01
218,RTR_02_27_1,SNR_02_27,30,50,1911,2012-09-30,2013-10-01
299,RTR_02_27_1,SNR_02_27,50,30,1917,2012-09-30,2013-10-01
374,RTR_02_27_1,SNR_02_27,30,40,1915,2012-09-30,2013-10-01
297,RTR_02_27_2,SNR_02_27,60,30,1924,2012-09-30,2013-10-01
383,RTR_02_27_2,SNR_02_27,50,60,1923,2012-09-30,2013-10-01
434,RTR_02_27_2,SNR_02_27,30,50,1918,2012-09-30,2013-10-01
526,RTR_02_27_2,SNR_02_27,30,30,1920,2012-09-30,2013-10-01
594,RTR_02_27_2,SNR_02_27,50,30,1919,2012-09-30,2013-10-01
734,RTR_02_27_2,SNR_02_27,70,50,1922,2012-09-30,2013-10-01
983,RTR_02_27_2,SNR_02_27,40,70,1921,2012-09-30,2013-10-01
335,RTR_02_27_3,SNR_02_27,60,50,1929,2012-09-30,2013-10-01
413,RTR_02_27_3,SNR_02_27,40,40,1927,2012-09-30,2013-10-01
562,RTR_02_27_3,SNR_02_27,70,50,1931,2012-09-30,2013-10-01
779,RTR_02_27_3,SNR_02_27,40,30,1930,2012-09-30,2013-10-01
802,RTR_02_27_3,SNR_02_27,40,50,1928,2012-09-30,2013-10-01
822,RTR_02_27_3,SNR_02_27,50,30,1926,2012-09-30,2013-10-01
898,RTR_02_27_3,SNR_02_27,30,50,1925,2012-09-30,2013-10-01
408,RTR_02_27_4,SNR_02_27,50,50,1935,2012-09-30,2013-10-01
645,RTR_02_27_4,SNR_02_27,70,60,1933,2012-09-30,2013-10-01
725,RTR_02_27_4,SNR_02_27,50,30,1937,2012-09-30,2013-10-01
755,RTR_02_27_4,SNR_02_27,70,60,1934,2012-09-30,2013-10-01
785,RTR_02_27_4,SNR_02_27,30,60,1936,2012-09-30,2013-10-01
800,RTR_02_27_4,SNR_02_27,70,40,1938,2012-09-30,2013-10-01
856,RTR_02_27_4,SNR_02_27,30,40,1932,2012-09-30,2013-10-01
112,RTR_02_27_5,SNR_02_27,30,40,1939,2012-09-30,2013-10-01
117,RTR_02_27_5,SNR_02_27,70,70,1942,2012-09-30,2013-10-01
167,RTR_02_27_5,SNR_02_27,50,70,1941,2012-09-30,2013-10-01
311,RTR_02_27_5,SNR_02_27,70,70,1940,2012-09-30,2013-10-01
481,RTR_02_27_5,SNR_02_27,60,30,1945,2012-09-30,2013-10-01
590,RTR_02_27_5,SNR_02_27,70,40,1943,2012-09-30,2013-10-01
621,RTR_02_27_5,SNR_02_27,60,50,1944,2012-09-30,2013-10-01
