snpsht_dt,pid_pde,rater,snr_rater,rater_box,snr_rater_box
2015-10-01,00283,RTR_SNR_04_23_2,SNR_04_23,31,12
2016-01-01,00283,RTR_SNR_04_23_2,SNR_04_23,2,12
2016-04-01,00283,RTR_SNR_04_23_2,SNR_04_23,41,5
2016-07-01,00283,RTR_SNR_04_23_2,SNR_04_23,7,50
2016-10-01,00283,RTR_SNR_05_03_1,SNR_05_03,20,50
2017-01-01,00283,RTR_SNR_05_03_1,SNR_05_03,18,34
2017-04-01,00283,RTR_SNR_05_03_1,SNR_05_03,1,46
2017-07-01,00283,RTR_SNR_05_03_1,SNR_05_03,14,37
2012-10-01,00284,RTR_SNR_01_19_5,SNR_01_19,5,4
2013-01-01,00284,RTR_SNR_01_19_5,SNR_01_19,7,4
2013-04-01,00284,RTR_SNR_01_19_5,SNR_01_19,26,50
2013-07-01,00284,RTR_SNR_01_19_5,SNR_01_19,3,44
2013-10-01,00284,RTR_SNR_02_05_1,SNR_02_05,30,33
2014-01-01,00284,RTR_SNR_02_05_1,SNR_02_05,44,20
2014-04-01,00284,RTR_SNR_02_05_1,SNR_02_05,46,33
2014-07-01,00284,RTR_SNR_02_05_1,SNR_02_05,9,26
2014-10-01,00284,RTR_SNR_03_06_1,SNR_03_06,21,26
2015-01-01,00284,RTR_SNR_03_06_1,SNR_03_06,9,50
2015-04-01,00284,RTR_SNR_03_06_1,SNR_03_06,50,50
2015-07-01,00284,RTR_SNR_03_06_1,SNR_03_06,2,11
2015-10-01,00284,RTR_SNR_04_08_2,SNR_04_08,42,50
2016-01-01,00284,RTR_SNR_04_08_2,SNR_04_08,6,19
2016-04-01,00284,RTR_SNR_04_08_2,SNR_04_08,50,14
2016-07-01,00284,RTR_SNR_04_08_2,SNR_04_08,15,8
2016-10-01,00284,RTR_SNR_05_23_4,SNR_05_23,45,8
2017-01-01,00284,RTR_SNR_05_23_4,SNR_05_23,27,16
2017-04-01,00284,RTR_SNR_05_23_4,SNR_05_23,50,2
2017-07-01,00284,RTR_SNR_05_23_4,SNR_05_23,48,18
2012-10-01,00285,RTR_SNR_01_17_5,SNR_01_17,43,3
2013-01-01,00285,RTR_SNR_01_17_5,SNR_01_17,47,16
2013-04-01,00285,RTR_SNR_01_17_5,SNR_01_17,50,50
2013-07-01,00285,RTR_SNR_01_17_5,SNR_01_17,50,44
2013-10-01,00285,RTR_SNR_02_11_4,SNR_02_11,36,47
2014-01-01,00285,RTR_SNR_02_11_4,SNR_02_11,38,4
2014-04-01,00285,RTR_SNR_02_11_4,SNR_02_11,19,21
2014-07-01,00285,RTR_SNR_02_11_4,SNR_02_11,13,49
2014-10-01,00285,RTR_SNR_03_16_1,SNR_03_16,1,50
2015-01-01,00285,RTR_SNR_03_16_1,SNR_03_16,50,8
2015-04-01,00285,RTR_SNR_03_16_1,SNR_03_16,15,26
2015-07-01,00285,RTR_SNR_03_16_1,SNR_03_16,22,20
2015-10-01,00285,RTR_SNR_04_16_4,SNR_04_16,47,17
2016-01-01,00285,RTR_SNR_04_16_4,SNR_04_16,11,45
2016-04-01,00285,RTR_SNR_04_16_4,SNR_04_16,11,9
2016-07-01,00285,RTR_SNR_04_16_4,SNR_04_16,39,1
2016-10-01,00285,RTR_SNR_05_14_3,SNR_05_14,5,1
2017-01-01,00285,RTR_SNR_05_14_3,SNR_05_14,33,24
2017-04-01,00285,RTR_SNR_05_14_3,SNR_05_14,50,27
2017-07-01,00285,RTR_SNR_05_14_3,SNR_05_14,11,25
2012-10-01,00286,RTR_SNR_01_01_3,SNR_01_01,41,21
2013-01-01,00286,RTR_SNR_01_01_3,SNR_01_01,30,50
2013-04-01,00286,RTR_SNR_01_01_3,SNR_01_01,31,50
2013-07-01,00286,RTR_SNR_01_01_3,SNR_01_01,19,46
2013-10-01,00286,RTR_SNR_02_05_2,SNR_02_05,28,13
2014-01-01,00286,RTR_SNR_02_05_2,SNR_02_05,42,4
2014-04-01,00286,RTR_SNR_02_05_2,SNR_02_05,33,48
2014-07-01,00286,RTR_SNR_02_05_2,SNR_02_05,10,43
2014-10-01,00286,RTR_SNR_03_02_4,SNR_03_02,28,47
2015-01-01,00286,RTR_SNR_03_02_4,SNR_03_02,50,12
2015-04-01,00286,RTR_SNR_03_02_4,SNR_03_02,36,50
2015-07-01,00286,RTR_SNR_03_02_4,SNR_03_02,30,50
2015-10-01,00286,RTR_SNR_04_19_1,SNR_04_19,34,35
2016-01-01,00286,RTR_SNR_04_19_1,SNR_04_19,50,42
2016-04-01,00286,RTR_SNR_04_19_1,SNR_04_19,30,44
2016-07-01,00286,RTR_SNR_04_19_1,SNR_04_19,49,37
2016-10-01,00286,RTR_SNR_05_03_1,SNR_05_03,50,50
2017-01-01,00286,RTR_SNR_05_03_1,SNR_05_03,29,50
2017-04-01,00286,RTR_SNR_05_03_1,SNR_05_03,20,49
2017-07-01,00286,RTR_SNR_05_03_1,SNR_05_03,50,50
2012-10-01,00287,RTR_SNR_01_28_4,SNR_01_28,8,1
2013-01-01,00287,RTR_SNR_01_28_4,SNR_01_28,4,33
2013-04-01,00287,RTR_SNR_01_28_4,SNR_01_28,21,18
2013-07-01,00287,RTR_SNR_01_28_4,SNR_01_28,47,9
2013-10-01,00287,RTR_SNR_02_16_4,SNR_02_16,50,18
2014-01-01,00287,RTR_SNR_02_16_4,SNR_02_16,42,42
2014-04-01,00287,RTR_SNR_02_16_4,SNR_02_16,7,11
2014-07-01,00287,RTR_SNR_02_16_4,SNR_02_16,8,36
2014-10-01,00287,RTR_SNR_03_12_5,SNR_03_12,19,8
2015-01-01,00287,RTR_SNR_03_12_5,SNR_03_12,30,31
2015-04-01,00287,RTR_SNR_03_12_5,SNR_03_12,2,44
2015-07-01,00287,RTR_SNR_03_12_5,SNR_03_12,8,30
2015-10-01,00287,RTR_SNR_04_09_1,SNR_04_09,46,46
2016-01-01,00287,RTR_SNR_04_09_1,SNR_04_09,43,50
2016-04-01,00287,RTR_SNR_04_09_1,SNR_04_09,36,18
2016-07-01,00287,RTR_SNR_04_09_1,SNR_04_09,12,37
2016-10-01,00287,RTR_SNR_05_16_2,SNR_05_16,50,16
2017-01-01,00287,RTR_SNR_05_16_2,SNR_05_16,17,3
2017-04-01,00287,RTR_SNR_05_16_2,SNR_05_16,22,14
2017-07-01,00287,RTR_SNR_05_16_2,SNR_05_16,29,16
2012-10-01,00288,RTR_SNR_01_28_3,SNR_01_28,35,50
2013-01-01,00288,RTR_SNR_01_28_3,SNR_01_28,11,7
2013-04-01,00288,RTR_SNR_01_28_3,SNR_01_28,50,41
2013-07-01,00288,RTR_SNR_01_28_3,SNR_01_28,10,42
2013-10-01,00288,RTR_SNR_02_28_1,SNR_02_28,24,2
2014-01-01,00288,RTR_SNR_02_28_1,SNR_02_28,50,19
2014-04-01,00288,RTR_SNR_02_28_1,SNR_02_28,28,40
2014-07-01,00288,RTR_SNR_02_28_1,SNR_02_28,12,48
2014-10-01,00288,RTR_SNR_03_12_3,SNR_03_12,38,50
2015-01-01,00288,RTR_SNR_03_12_3,SNR_03_12,10,46
2015-04-01,00288,RTR_SNR_03_12_3,SNR_03_12,35,19
2015-07-01,00288,RTR_SNR_03_12_3,SNR_03_12,39,6
2015-10-01,00288,RTR_SNR_04_20_3,SNR_04_20,27,15
2016-01-01,00288,RTR_SNR_04_20_3,SNR_04_20,50,38
2016-04-01,00288,RTR_SNR_04_20_3,SNR_04_20,49,17
2016-07-01,00288,RTR_SNR_04_20_3,SNR_04_20,29,36
2016-10-01,00288,RTR_SNR_05_17_1,SNR_05_17,33,37
2017-01-01,00288,RTR_SNR_05_17_1,SNR_05_17,19,45
2017-04-01,00288,RTR_SNR_05_17_1,SNR_05_17,50,29
2017-07-01,00288,RTR_SNR_05_17_1,SNR_05_17,46,7
2012-10-01,00289,RTR_SNR_01_10_3,SNR_01_10,18,9
2013-01-01,00289,RTR_SNR_01_10_3,SNR_01_10,18,34
2013-04-01,00289,RTR_SNR_01_10_3,SNR_01_10,20,3
2013-07-01,00289,RTR_SNR_01_10_3,SNR_01_10,34,31
2013-10-01,00289,RTR_SNR_02_06_3,SNR_02_06,8,50
2014-01-01,00289,RTR_SNR_02_06_3,SNR_02_06,50,41
2014-04-01,00289,RTR_SNR_02_06_3,SNR_02_06,18,38
2014-07-01,00289,RTR_SNR_02_06_3,SNR_02_06,42,38
2014-10-01,00289,RTR_SNR_03_25_2,SNR_03_25,50,5
2015-01-01,00289,RTR_SNR_03_25_2,SNR_03_25,50,49
2015-04-01,00289,RTR_SNR_03_25_2,SNR_03_25,20,50
2015-07-01,00289,RTR_SNR_03_25_2,SNR_03_25,32,13
2015-10-01,00289,RTR_SNR_04_06_2,SNR_04_06,50,50
2016-01-01,00289,RTR_SNR_04_06_2,SNR_04_06,17,47
2016-04-01,00289,RTR_SNR_04_06_2,SNR_04_06,37,50
2016-07-01,00289,RTR_SNR_04_06_2,SNR_04_06,50,18
2016-10-01,00289,RTR_SNR_05_24_5,SNR_05_24,33,1
2017-01-01,00289,RTR_SNR_05_24_5,SNR_05_24,30,50
2017-04-01,00289,RTR_SNR_05_24_5,SNR_05_24,50,8
2017-07-01,00289,RTR_SNR_05_24_5,SNR_05_24,38,21
2012-10-01,00290,RTR_SNR_01_11_5,SNR_01_11,22,50
2013-01-01,00290,RTR_SNR_01_11_5,SNR_01_11,1,10
2013-04-01,00290,RTR_SNR_01_11_5,SNR_01_11,50,1
2013-07-01,00290,RTR_SNR_01_11_5,SNR_01_11,20,50
2013-10-01,00290,RTR_SNR_02_01_3,SNR_02_01,4,22
2014-01-01,00290,RTR_SNR_02_01_3,SNR_02_01,50,1
2014-04-01,00290,RTR_SNR_02_01_3,SNR_02_01,45,42
2014-07-01,00290,RTR_SNR_02_01_3,SNR_02_01,23,26
2014-10-01,00290,RTR_SNR_03_17_3,SNR_03_17,6,11
2015-01-01,00290,RTR_SNR_03_17_3,SNR_03_17,29,6
2015-04-01,00290,RTR_SNR_03_17_3,SNR_03_17,4,50
2015-07-01,00290,RTR_SNR_03_17_3,SNR_03_17,50,42
2015-10-01,00290,RTR_SNR_04_23_1,SNR_04_23,50,50
2016-01-01,00290,RTR_SNR_04_23_1,SNR_04_23,23,14
2016-04-01,00290,RTR_SNR_04_23_1,SNR_04_23,50,30
2016-07-01,00290,RTR_SNR_04_23_1,SNR_04_23,44,6
2016-10-01,00290,RTR_SNR_05_18_3,SNR_05_18,3,50
2017-01-01,00290,RTR_SNR_05_18_3,SNR_05_18,50,50
2017-04-01,00290,RTR_SNR_05_18_3,SNR_05_18,42,21
2017-07-01,00290,RTR_SNR_05_18_3,SNR_05_18,50,40
2012-10-01,00291,RTR_SNR_01_27_5,SNR_01_27,42,50
2013-01-01,00291,RTR_SNR_01_27_5,SNR_01_27,1,37
2013-04-01,00291,RTR_SNR_01_27_5,SNR_01_27,41,28
2013-07-01,00291,RTR_SNR_01_27_5,SNR_01_27,27,28
2013-10-01,00291,RTR_SNR_02_22_5,SNR_02_22,45,23
2014-01-01,00291,RTR_SNR_02_22_5,SNR_02_22,43,50
2014-04-01,00291,RTR_SNR_02_22_5,SNR_02_22,39,50
2014-07-01,00291,RTR_SNR_02_22_5,SNR_02_22,19,45
2014-10-01,00291,RTR_SNR_03_06_2,SNR_03_06,18,50
2015-01-01,00291,RTR_SNR_03_06_2,SNR_03_06,3,48
2015-04-01,00291,RTR_SNR_03_06_2,SNR_03_06,28,11
2015-07-01,00291,RTR_SNR_03_06_2,SNR_03_06,18,29
2015-10-01,00291,RTR_SNR_04_25_4,SNR_04_25,22,24
2016-01-01,00291,RTR_SNR_04_25_4,SNR_04_25,34,1
2016-04-01,00291,RTR_SNR_04_25_4,SNR_04_25,39,14
2016-07-01,00291,RTR_SNR_04_25_4,SNR_04_25,12,50
2016-10-01,00291,RTR_SNR_05_16_1,SNR_05_16,40,45
2017-01-01,00291,RTR_SNR_05_16_1,SNR_05_16,4,6
2017-04-01,00291,RTR_SNR_05_16_1,SNR_05_16,50,49
2017-07-01,00291,RTR_SNR_05_16_1,SNR_05_16,29,50
2012-10-01,00292,RTR_SNR_01_21_3,SNR_01_21,42,7
2013-01-01,00292,RTR_SNR_01_21_3,SNR_01_21,46,28
2013-04-01,00292,RTR_SNR_01_21_3,SNR_01_21,28,48
2013-07-01,00292,RTR_SNR_01_21_3,SNR_01_21,50,24
2013-10-01,00292,RTR_SNR_02_24_5,SNR_02_24,50,8
2014-01-01,00292,RTR_SNR_02_24_5,SNR_02_24,6,49
2014-04-01,00292,RTR_SNR_02_24_5,SNR_02_24,11,22
2014-07-01,00292,RTR_SNR_02_24_5,SNR_02_24,50,50
2014-10-01,00292,RTR_SNR_03_02_3,SNR_03_02,20,31
2015-01-01,00292,RTR_SNR_03_02_3,SNR_03_02,50,6
2015-04-01,00292,RTR_SNR_03_02_3,SNR_03_02,12,4
2015-07-01,00292,RTR_SNR_03_02_3,SNR_03_02,33,33
2015-10-01,00292,RTR_SNR_04_19_4,SNR_04_19,38,12
2016-01-01,00292,RTR_SNR_04_19_4,SNR_04_19,11,12
2016-04-01,00292,RTR_SNR_04_19_4,SNR_04_19,6,15
2016-07-01,00292,RTR_SNR_04_19_4,SNR_04_19,6,41
2016-10-01,00292,RTR_SNR_05_27_1,SNR_05_27,8,50
2017-01-01,00292,RTR_SNR_05_27_1,SNR_05_27,50,20
2017-04-01,00292,RTR_SNR_05_27_1,SNR_05_27,5,33
2017-07-01,00292,RTR_SNR_05_27_1,SNR_05_27,50,9
2012-10-01,00293,RTR_SNR_01_20_2,SNR_01_20,10,50
2013-01-01,00293,RTR_SNR_01_20_2,SNR_01_20,49,7
2013-04-01,00293,RTR_SNR_01_20_2,SNR_01_20,34,50
2013-07-01,00293,RTR_SNR_01_20_2,SNR_01_20,50,31
2013-10-01,00293,RTR_SNR_02_21_4,SNR_02_21,16,40
2014-01-01,00293,RTR_SNR_02_21_4,SNR_02_21,6,8
2014-04-01,00293,RTR_SNR_02_21_4,SNR_02_21,31,50
2014-07-01,00293,RTR_SNR_02_21_4,SNR_02_21,10,10
2014-10-01,00293,RTR_SNR_03_03_3,SNR_03_03,50,50
2015-01-01,00293,RTR_SNR_03_03_3,SNR_03_03,43,37
2015-04-01,00293,RTR_SNR_03_03_3,SNR_03_03,32,36
2015-07-01,00293,RTR_SNR_03_03_3,SNR_03_03,48,18
2015-10-01,00293,RTR_SNR_04_15_5,SNR_04_15,50,15
2016-01-01,00293,RTR_SNR_04_15_5,SNR_04_15,12,50
2016-04-01,00293,RTR_SNR_04_15_5,SNR_04_15,39,1
2016-07-01,00293,RTR_SNR_04_15_5,SNR_04_15,50,45
2016-10-01,00293,RTR_SNR_05_24_2,SNR_05_24,46,43
2017-01-01,00293,RTR_SNR_05_24_2,SNR_05_24,39,23
2017-04-01,00293,RTR_SNR_05_24_2,SNR_05_24,47,50
2017-07-01,00293,RTR_SNR_05_24_2,SNR_05_24,25,14
2012-10-01,00294,RTR_SNR_01_16_4,SNR_01_16,16,50
2013-01-01,00294,RTR_SNR_01_16_4,SNR_01_16,50,18
2013-04-01,00294,RTR_SNR_01_16_4,SNR_01_16,21,30
2013-07-01,00294,RTR_SNR_01_16_4,SNR_01_16,41,5
2013-10-01,00294,RTR_SNR_02_19_3,SNR_02_19,15,24
2014-01-01,00294,RTR_SNR_02_19_3,SNR_02_19,10,34
2014-04-01,00294,RTR_SNR_02_19_3,SNR_02_19,17,31
2014-07-01,00294,RTR_SNR_02_19_3,SNR_02_19,28,50
2014-10-01,00294,RTR_SNR_03_06_4,SNR_03_06,50,44
2015-01-01,00294,RTR_SNR_03_06_4,SNR_03_06,18,10
2015-04-01,00294,RTR_SNR_03_06_4,SNR_03_06,50,30
2015-07-01,00294,RTR_SNR_03_06_4,SNR_03_06,9,40
2015-10-01,00294,RTR_SNR_04_16_1,SNR_04_16,43,50
2016-01-01,00294,RTR_SNR_04_16_1,SNR_04_16,15,6
2016-04-01,00294,RTR_SNR_04_16_1,SNR_04_16,35,11
2016-07-01,00294,RTR_SNR_04_16_1,SNR_04_16,2,3
2016-10-01,00294,RTR_SNR_05_02_5,SNR_05_02,21,6
2017-01-01,00294,RTR_SNR_05_02_5,SNR_05_02,30,2
2017-04-01,00294,RTR_SNR_05_02_5,SNR_05_02,1,50
2017-07-01,00294,RTR_SNR_05_02_5,SNR_05_02,25,35
2012-10-01,00295,RTR_SNR_01_20_3,SNR_01_20,41,31
2013-01-01,00295,RTR_SNR_01_20_3,SNR_01_20,45,41
2013-04-01,00295,RTR_SNR_01_20_3,SNR_01_20,38,50
2013-07-01,00295,RTR_SNR_01_20_3,SNR_01_20,50,28
2013-10-01,00295,RTR_SNR_02_06_2,SNR_02_06,3,22
2014-01-01,00295,RTR_SNR_02_06_2,SNR_02_06,50,18
2014-04-01,00295,RTR_SNR_02_06_2,SNR_02_06,22,50
2014-07-01,00295,RTR_SNR_02_06_2,SNR_02_06,37,48
2014-10-01,00295,RTR_SNR_03_13_2,SNR_03_13,28,5
2015-01-01,00295,RTR_SNR_03_13_2,SNR_03_13,35,50
2015-04-01,00295,RTR_SNR_03_13_2,SNR_03_13,17,50
2015-07-01,00295,RTR_SNR_03_13_2,SNR_03_13,41,29
2015-10-01,00295,RTR_SNR_04_27_3,SNR_04_27,18,50
2016-01-01,00295,RTR_SNR_04_27_3,SNR_04_27,25,13
2016-04-01,00295,RTR_SNR_04_27_3,SNR_04_27,8,50
2016-07-01,00295,RTR_SNR_04_27_3,SNR_04_27,50,35
2016-10-01,00295,RTR_SNR_05_21_5,SNR_05_21,26,50
2017-01-01,00295,RTR_SNR_05_21_5,SNR_05_21,21,40
2017-04-01,00295,RTR_SNR_05_21_5,SNR_05_21,18,43
2017-07-01,00295,RTR_SNR_05_21_5,SNR_05_21,50,30
2012-10-01,00296,RTR_SNR_01_17_3,SNR_01_17,45,33
2013-01-01,00296,RTR_SNR_01_17_3,SNR_01_17,33,50
2013-04-01,00296,RTR_SNR_01_17_3,SNR_01_17,20,14
2013-07-01,00296,RTR_SNR_01_17_3,SNR_01_17,50,34
2013-10-01,00296,RTR_SNR_02_29_5,SNR_02_29,47,43
2014-01-01,00296,RTR_SNR_02_29_5,SNR_02_29,20,25
2014-04-01,00296,RTR_SNR_02_29_5,SNR_02_29,50,32
2014-07-01,00296,RTR_SNR_02_29_5,SNR_02_29,28,50
2014-10-01,00296,RTR_SNR_03_25_2,SNR_03_25,45,21
2015-01-01,00296,RTR_SNR_03_25_2,SNR_03_25,30,50
2015-04-01,00296,RTR_SNR_03_25_2,SNR_03_25,12,12
2015-07-01,00296,RTR_SNR_03_25_2,SNR_03_25,31,4
2015-10-01,00296,RTR_SNR_04_27_1,SNR_04_27,31,45
2016-01-01,00296,RTR_SNR_04_27_1,SNR_04_27,37,47
2016-04-01,00296,RTR_SNR_04_27_1,SNR_04_27,10,21
2016-07-01,00296,RTR_SNR_04_27_1,SNR_04_27,20,50
2016-10-01,00296,RTR_SNR_05_16_4,SNR_05_16,20,35
2017-01-01,00296,RTR_SNR_05_16_4,SNR_05_16,18,50
2017-04-01,00296,RTR_SNR_05_16_4,SNR_05_16,15,14
2017-07-01,00296,RTR_SNR_05_16_4,SNR_05_16,15,49
2012-10-01,00297,RTR_SNR_01_27_3,SNR_01_27,4,50
2013-01-01,00297,RTR_SNR_01_27_3,SNR_01_27,50,34
2013-04-01,00297,RTR_SNR_01_27_3,SNR_01_27,21,49
2013-07-01,00297,RTR_SNR_01_27_3,SNR_01_27,49,50
2013-10-01,00297,RTR_SNR_02_29_4,SNR_02_29,5,24
2014-01-01,00297,RTR_SNR_02_29_4,SNR_02_29,31,6
2014-04-01,00297,RTR_SNR_02_29_4,SNR_02_29,41,11
2014-07-01,00297,RTR_SNR_02_29_4,SNR_02_29,50,26
2014-10-01,00297,RTR_SNR_03_18_1,SNR_03_18,29,43
2015-01-01,00297,RTR_SNR_03_18_1,SNR_03_18,1,43
2015-04-01,00297,RTR_SNR_03_18_1,SNR_03_18,16,35
2015-07-01,00297,RTR_SNR_03_18_1,SNR_03_18,36,36
2015-10-01,00297,RTR_SNR_04_18_5,SNR_04_18,5,50
2016-01-01,00297,RTR_SNR_04_18_5,SNR_04_18,26,10
2016-04-01,00297,RTR_SNR_04_18_5,SNR_04_18,13,11
2016-07-01,00297,RTR_SNR_04_18_5,SNR_04_18,25,40
2016-10-01,00297,RTR_SNR_05_16_5,SNR_05_16,19,50
2017-01-01,00297,RTR_SNR_05_16_5,SNR_05_16,49,12
2017-04-01,00297,RTR_SNR_05_16_5,SNR_05_16,50,50
2017-07-01,00297,RTR_SNR_05_16_5,SNR_05_16,14,26
2012-10-01,00298,RTR_SNR_01_05_3,SNR_01_05,41,50
2013-01-01,00298,RTR_SNR_01_05_3,SNR_01_05,36,50
2013-04-01,00298,RTR_SNR_01_05_3,SNR_01_05,3,9
2013-07-01,00298,RTR_SNR_01_05_3,SNR_01_05,49,38
2013-10-01,00298,RTR_SNR_02_01_1,SNR_02_01,11,44
2014-01-01,00298,RTR_SNR_02_01_1,SNR_02_01,7,14
2014-04-01,00298,RTR_SNR_02_01_1,SNR_02_01,15,41
2014-07-01,00298,RTR_SNR_02_01_1,SNR_02_01,13,50
2014-10-01,00298,RTR_SNR_03_16_1,SNR_03_16,5,9
2015-01-01,00298,RTR_SNR_03_16_1,SNR_03_16,47,27
2015-04-01,00298,RTR_SNR_03_16_1,SNR_03_16,1,2
2015-07-01,00298,RTR_SNR_03_16_1,SNR_03_16,31,15
2015-10-01,00298,RTR_SNR_04_06_4,SNR_04_06,6,24
2016-01-01,00298,RTR_SNR_04_06_4,SNR_04_06,50,24
2016-04-01,00298,RTR_SNR_04_06_4,SNR_04_06,29,43
2016-07-01,00298,RTR_SNR_04_06_4,SNR_04_06,25,13
2016-10-01,00298,RTR_SNR_05_13_3,SNR_05_13,50,50
2017-01-01,00298,RTR_SNR_05_13_3,SNR_05_13,44,43
2017-04-01,00298,RTR_SNR_05_13_3,SNR_05_13,14,32
2017-07-01,00298,RTR_SNR_05_13_3,SNR_05_13,21,47
2012-10-01,00299,RTR_SNR_01_11_4,SNR_01_11,24,50
2013-01-01,00299,RTR_SNR_01_11_4,SNR_01_11,1,2
2013-04-01,00299,RTR_SNR_01_11_4,SNR_01_11,13,7
2013-07-01,00299,RTR_SNR_01_11_4,SNR_01_11,43,31
2013-10-01,00299,RTR_SNR_02_03_2,SNR_02_03,23,11
2014-01-01,00299,RTR_SNR_02_03_2,SNR_02_03,3,38
2014-04-01,00299,RTR_SNR_02_03_2,SNR_02_03,1,24
2014-07-01,00299,RTR_SNR_02_03_2,SNR_02_03,47,50
2014-10-01,00299,RTR_SNR_03_28_3,SNR_03_28,24,33
2015-01-01,00299,RTR_SNR_03_28_3,SNR_03_28,48,50
2015-04-01,00299,RTR_SNR_03_28_3,SNR_03_28,14,7
2015-07-01,00299,RTR_SNR_03_28_3,SNR_03_28,50,42
2015-10-01,00299,RTR_SNR_04_26_5,SNR_04_26,35,13
2016-01-01,00299,RTR_SNR_04_26_5,SNR_04_26,13,50
2016-04-01,00299,RTR_SNR_04_26_5,SNR_04_26,50,39
2016-07-01,00299,RTR_SNR_04_26_5,SNR_04_26,22,33
2016-10-01,00299,RTR_SNR_05_15_5,SNR_05_15,14,6
2017-01-01,00299,RTR_SNR_05_15_5,SNR_05_15,43,46
2017-04-01,00299,RTR_SNR_05_15_5,SNR_05_15,50,22
2017-07-01,00299,RTR_SNR_05_15_5,SNR_05_15,24,38
2012-10-01,00300,RTR_SNR_01_10_5,SNR_01_10,29,6
2013-01-01,00300,RTR_SNR_01_10_5,SNR_01_10,41,46
2013-04-01,00300,RTR_SNR_01_10_5,SNR_01_10,37,25
2013-07-01,00300,RTR_SNR_01_10_5,SNR_01_10,24,35
2013-10-01,00300,RTR_SNR_02_20_5,SNR_02_20,18,42
2014-01-01,00300,RTR_SNR_02_20_5,SNR_02_20,38,27
2014-04-01,00300,RTR_SNR_02_20_5,SNR_02_20,10,50
2014-07-01,00300,RTR_SNR_02_20_5,SNR_02_20,41,47
2014-10-01,00300,RTR_SNR_03_21_4,SNR_03_21,50,21
2015-01-01,00300,RTR_SNR_03_21_4,SNR_03_21,33,50
2015-04-01,00300,RTR_SNR_03_21_4,SNR_03_21,5,30
2015-07-01,00300,RTR_SNR_03_21_4,SNR_03_21,39,32
2015-10-01,00300,RTR_SNR_04_22_5,SNR_04_22,16,50
2016-01-01,00300,RTR_SNR_04_22_5,SNR_04_22,3,42
2016-04-01,00300,RTR_SNR_04_22_5,SNR_04_22,44,50
2016-07-01,00300,RTR_SNR_04_22_5,SNR_04_22,1,50
2016-10-01,00300,RTR_SNR_05_20_1,SNR_05_20,45,18
2017-01-01,00300,RTR_SNR_05_20_1,SNR_05_20,15,21
2017-04-01,00300,RTR_SNR_05_20_1,SNR_05_20,44,9
2017-07-01,00300,RTR_SNR_05_20_1,SNR_05_20,29,43
2012-10-01,00301,RTR_SNR_01_28_3,SNR_01_28,4,42
2013-01-01,00301,RTR_SNR_01_28_3,SNR_01_28,18,17
2013-04-01,00301,RTR_SNR_01_28_3,SNR_01_28,5,50
2013-07-01,00301,RTR_SNR_01_28_3,SNR_01_28,14,5
2013-10-01,00301,RTR_SNR_02_06_3,SNR_02_06,2,50
2014-01-01,00301,RTR_SNR_02_06_3,SNR_02_06,15,50
2014-04-01,00301,RTR_SNR_02_06_3,SNR_02_06,41,50
2014-07-01,00301,RTR_SNR_02_06_3,SNR_02_06,44,16
2014-10-01,00301,RTR_SNR_03_21_2,SNR_03_21,24,9
2015-01-01,00301,RTR_SNR_03_21_2,SNR_03_21,8,50
2015-04-01,00301,RTR_SNR_03_21_2,SNR_03_21,50,27
2015-07-01,00301,RTR_SNR_03_21_2,SNR_03_21,2,50
2015-10-01,00301,RTR_SNR_04_14_1,SNR_04_14,28,38
2016-01-01,00301,RTR_SNR_04_14_1,SNR_04_14,19,15
2016-04-01,00301,RTR_SNR_04_14_1,SNR_04_14,50,41
2016-07-01,00301,RTR_SNR_04_14_1,SNR_04_14,8,45
2016-10-01,00301,RTR_SNR_05_06_3,SNR_05_06,50,35
2017-01-01,00301,RTR_SNR_05_06_3,SNR_05_06,31,35
2017-04-01,00301,RTR_SNR_05_06_3,SNR_05_06,50,50
2017-07-01,00301,RTR_SNR_05_06_3,SNR_05_06,50,9
2012-10-01,00302,RTR_SNR_01_26_1,SNR_01_26,34,4
2013-01-01,00302,RTR_SNR_01_26_1,SNR_01_26,7,39
2013-04-01,00302,RTR_SNR_01_26_1,SNR_01_26,11,25
2013-07-01,00302,RTR_SNR_01_26_1,SNR_01_26,50,40
2013-10-01,00302,RTR_SNR_02_07_2,SNR_02_07,17,37
2014-01-01,00302,RTR_SNR_02_07_2,SNR_02_07,50,47
2014-04-01,00302,RTR_SNR_02_07_2,SNR_02_07,15,27
2014-07-01,00302,RTR_SNR_02_07_2,SNR_02_07,33,50
2014-10-01,00302,RTR_SNR_03_04_5,SNR_03_04,49,4
2015-01-01,00302,RTR_SNR_03_04_5,SNR_03_04,42,50
2015-04-01,00302,RTR_SNR_03_04_5,SNR_03_04,23,30
2015-07-01,00302,RTR_SNR_03_04_5,SNR_03_04,2,2
2015-10-01,00302,RTR_SNR_04_10_4,SNR_04_10,11,50
2016-01-01,00302,RTR_SNR_04_10_4,SNR_04_10,25,13
2016-04-01,00302,RTR_SNR_04_10_4,SNR_04_10,49,16
2016-07-01,00302,RTR_SNR_04_10_4,SNR_04_10,18,34
2016-10-01,00302,RTR_SNR_05_09_4,SNR_05_09,50,15
2017-01-01,00302,RTR_SNR_05_09_4,SNR_05_09,47,22
2017-04-01,00302,RTR_SNR_05_09_4,SNR_05_09,44,50
